Title,Summary,Predicted Bias,Stance
Reid Breaks With Obama Over Proposed Ground Zero Mosque,Senate Majority Leader Harry Reid says Park 51 mosque should be built elsewhere. Obama first appeared to endorse the project at a White House Ramadan dinner. Republicans have since criticized his position and pressured other Democrats to take a stand. White House says politics were not at play in Obama's decision to dive into controversy.,right,left
Reid Breaks With Obama Over Proposed Ground Zero Mosque,Senate Majority Leader Harry Reid says Park 51 mosque should be built elsewhere. Obama first appeared to endorse the project at a White House Ramadan dinner. Republicans have since criticized his position and pressured other Democrats to take a stand.,right,left
Reid Breaks With Obama Over Proposed Ground Zero Mosque,Senate Majority Leader Harry Reid says Park 51 mosque should be built elsewhere. Obama first appeared to endorse the project at a White House dinner Friday. Obama later said he was merely commenting on fundamental religious freedoms.,right,left
Reid Breaks With Obama Over Proposed Ground Zero Mosque,"Senate Majority Leader Harry Reid says Park 51 mosque should be built elsewhere. Reid's comments are the first time he has spoken out on the controversial issue. The White House says President Obama was not looking to make political hay with his remarks. Republicans target Sen. Charles Schumer, D-N.Y., for not speaking out.",right,right
Reid Breaks With Obama Over Proposed Ground Zero Mosque,"Senate Majority Leader Harry Reid says Park 51 mosque should be built elsewhere. Reid's comments are the first time he has spoken out on the controversial issue. The White House says President Obama was not looking to make political hay with his remarks. Republicans target Sen. Charles Schumer, D-N.Y., for not taking a position.",right,right
Reid Breaks With Obama Over Proposed Ground Zero Mosque,Senate Majority Leader Harry Reid says Park 51 mosque should be built elsewhere. Reid's comments are the first time he has spoken out on the controversial issue. The White House says President Obama was not looking to make political hay with his remarks. Republicans are criticizing Sen. Charles Schumer for not speaking out.,right,right
Reid Breaks With Obama Over Proposed Ground Zero Mosque,Senate Majority Leader Harry Reid says Park 51 mosque should be built elsewhere. White House says President Obama's decision to speak out on issue was not political. Republicans criticize Sen. Charles Schumer for not speaking out on the issue.,right,center
Reid Breaks With Obama Over Proposed Ground Zero Mosque,Senate Majority Leader Harry Reid says Park 51 mosque should be built elsewhere. White House says President Obama's decision to speak out was not political. Republicans criticize Sen. Charles Schumer for not speaking out on the issue.,right,center
Reid Breaks With Obama Over Proposed Ground Zero Mosque,Senate Majority Leader Harry Reid says Park 51 mosque should be built elsewhere. White House says President Obama's decision to speak out was not political. Republicans criticize Sen. Charles Schumer for not speaking out on issue.,right,center
Glenn Beck Rips Progressivism at CPAC,"Glenn Beck blamed ""progressivism"" for America's problems in his keynote speech. Beck rejected the notion that the Republican Party should expand its tent to include progressives. ""America is not a clown show,"" Beck said.",right,left
Glenn Beck Rips Progressivism at CPAC,"Glenn Beck blamed ""progressivism"" for America's problems in his keynote speech. Beck rejected the notion that the Republican Party should expand its tent to include progressives. ""America is not a clown show,"" he said.",right,left
Glenn Beck Rips Progressivism at CPAC,Beck rejects notion that the Republican Party should expand its tent to include progressives. Speech capped three days of panel discussions and high-profile speakers. Beck is seen as a leader in the new conservative movement.,center,left
Glenn Beck Rips Progressivism at CPAC,"Glenn Beck: ""America is not a clown show. America is an idea that sets people free"" Beck rejected the notion that the Republican Party should expand its tent to include progressives.",left,right
Glenn Beck Rips Progressivism at CPAC,"Glenn Beck: ""America is not a clown show. America is an idea that sets people free"" Beck: People need to understand that life is not fair. The bad guy sometimes wins.",left,right
Glenn Beck Rips Progressivism at CPAC,"Glenn Beck: ""America is not a clown show. America is an idea that sets people free"" Beck says ""life is not fair. The bad guy sometimes wins""",left,right
Glenn Beck Rips Progressivism at CPAC,"Glenn Beck: ""America is not a clown show. America is an idea that sets people free"" Beck is seen as a leader in the new conservative movement. The speech capped three days of panel discussions and high-profile speakers.",left,center
Glenn Beck Rips Progressivism at CPAC,"Glenn Beck: ""America is not a clown show. America is an idea that sets people free"" Beck is seen as a leader in the new conservative movement. The 9/12 Project inspired a major march in Washington in September.",left,center
Glenn Beck Rips Progressivism at CPAC,"Glenn Beck: ""America is not a clown show. America is an idea that sets people free"" Beck is seen as a leader in the new conservative movement. The speech capped three days of panel discussions, high-profile speakers.",left,center
White House Used Bill Clinton to Ask Sestak to Drop Out of Race,"President Obama's chief of staff used former President Bill Clinton as an intermediary to see if Representative Joe Sestak would drop out of Pennsylvania’s Democratic Senate primary if given a prominent, but unpaid, advisory position. The White House disputed Republican claims that the conversations might be illegal or improper.",right,left
White House Used Bill Clinton to Ask Sestak to Drop Out of Race,President Obama's chief of staff used former President Bill Clinton as an intermediary to see if Representative Joe Sestak would drop out of Pennsylvania’s Democratic Senate primary. The White House disputed Republican claims that the conversations might be illegal or improper.,right,left
White House Used Bill Clinton to Ask Sestak to Drop Out of Race,President Obama’s chief of staff used former President Bill Clinton as an intermediary to see if Representative Joe Sestak would drop out of the Democratic Senate primary. The White House disputed Republican claims that the conversations might be illegal or improper.,center,left
White House Used Bill Clinton to Ask Sestak to Drop Out of Race,"President Obama’s chief of staff used former President Bill Clinton as an intermediary to see if Representative Joe Sestak would drop out of the Democratic Senate primary. The White House disputed Republican claims that the conversations might be illegal or improper. “There was no such impropriety,” a White House counsel said.",center,right
White House Used Bill Clinton to Ask Sestak to Drop Out of Race,"President Obama’s chief of staff used former President Bill Clinton as an intermediary to see if Representative Joe Sestak would drop out of the Democratic Senate primary. The White House disputed Republican claims that the conversations might be illegal or improper. “There was no such impropriety,” the White House counsel said.",center,right
White House Used Bill Clinton to Ask Sestak to Drop Out of Race,President Obama’s chief of staff used former President Bill Clinton as an intermediary to see if Representative Joe Sestak would drop out of the Democratic Senate primary. The White House disputed Republican claims that the conversations might be illegal or improper.,center,right
White House Used Bill Clinton to Ask Sestak to Drop Out of Race,The White House disputed Republican claims that the conversations might be illegal or improper. The White House did not offer Mr. Sestak a full-time paid position because Mr. Emanuel wanted him to stay in the House.,left,center
White House Used Bill Clinton to Ask Sestak to Drop Out of Race,The White House disputed Republican claims that the conversations might be illegal or improper. Mr. Sestak said no and went on to win last week’s primary against Senator Arlen Specter.,left,center
White House Used Bill Clinton to Ask Sestak to Drop Out of Race,"The White House disputed Republican claims that the conversations might be illegal or improper. “There was no such impropriety,” Robert F. Bauer, the White House counsel, said.",left,center
"While Blumenthal Retains Washington Support, Republicans Smell Opening in CT","Democratic Attorney General Richard Blumenthal was once thought to be a shoo-in for the seat being vacated by Sen. Chris Dodd, D-CT. Blumenthal's campaign disputed a report in the New York Times as an ""outrageous distortion"" of his service in the Marines. Blumenthal will face the winner of the GOP primary on August 10.",right,left
"While Blumenthal Retains Washington Support, Republicans Smell Opening in CT","Democratic Attorney General Richard Blumenthal was once thought to be a shoo-in for the seat being vacated by Sen. Chris Dodd, D-CT. Blumenthal's campaign disputed a report in the New York Times as an ""outrageous distortion"" of his service in the Marines.",right,left
"While Blumenthal Retains Washington Support, Republicans Smell Opening in CT","Blumenthal's campaign disputed a report in the New York Times as an ""outrageous distortion"" of his service in the Marines. Sen. John Cornyn, R-TX, who heads the GOP campaign committee, said Tuesday, ""I think it's a blockbuster revelation""",center,left
"While Blumenthal Retains Washington Support, Republicans Smell Opening in CT","Blumenthal's campaign disputed a report in the New York Times as an ""outrageous distortion"" of his service in the Marines. Blumenthal will face the winner of the GOP primary on August 10 - either former Cong. Rob Simmons, himself a Vietnam vet, or former WWE wrestling executive Linda McMahon.",center,right
"While Blumenthal Retains Washington Support, Republicans Smell Opening in CT","Blumenthal's campaign disputed a report in the New York Times as an ""outrageous distortion"" of his service in the Marines. Sen. John Cornyn, R-TX, who heads the GOP campaign committee, said Tuesday, ""I think it's a blockbuster revelation""",center,right
"While Blumenthal Retains Washington Support, Republicans Smell Opening in CT","Blumenthal's campaign disputed a report in the New York Times as an ""outrageous distortion"" of his service in the Marines. Sen. John Cornyn, R-TX, who heads the GOP campaign committee, said, ""I think it's a blockbuster revelation""",left,right
"While Blumenthal Retains Washington Support, Republicans Smell Opening in CT","Democratic Attorney General Richard Blumenthal was once thought to be a shoo-in for the seat being vacated by Sen. Chris Dodd, D-CT. Blumenthal's campaign disputed a report in the New York Times as an ""outrageous distortion"" of his service in the Marines.",right,center
"While Blumenthal Retains Washington Support, Republicans Smell Opening in CT","Democratic Attorney General Richard Blumenthal was once thought to be a shoo-in for the seat being vacated by Sen. Chris Dodd. Blumenthal's campaign disputed a report in the New York Times as an ""outrageous distortion"" of his service in the Marines.",right,center
"While Blumenthal Retains Washington Support, Republicans Smell Opening in CT","Democratic Attorney General Richard Blumenthal was once thought to be a shoo-in for the seat being vacated by Sen. Chris Dodd. Blumenthal's campaign disputed a report in the New York Times as an ""outrageous distortion"" of his service.",right,center
Richard Blumenthal Calls NYT Report 'Outrageous Distortion'," Blumenthal says he's always tried to make it clear his Marine Reserve service never took him overseas. Former Republican state lawmaker says the Times piece was ""fed to the paper by the Linda McMahon [Senate] campaign""",right,left
Richard Blumenthal Calls NYT Report 'Outrageous Distortion'," Blumenthal says he's always tried to make it clear his Marine Reserve service never took him overseas. Former Republican state lawmaker says the Times piece was ""fed to the paper by the Linda McMahon campaign""",right,left
Richard Blumenthal Calls NYT Report 'Outrageous Distortion', Blumenthal says he's always tried to make it clear his Marine Reserve service never took him overseas. Blumenthal's campaign said he planned an event Tuesday with veterans showing their support for him.,right,left
Richard Blumenthal Calls NYT Report 'Outrageous Distortion',"Blumenthal says he's always tried to make it clear his Marine Reserve service never took him overseas. Former Republican state lawmaker says piece was ""fed to the paper by the Linda McMahon campaign"" McMahon is one of the Republican Senate candidates running to face Blumenthal in November.",right,right
Richard Blumenthal Calls NYT Report 'Outrageous Distortion',"Blumenthal says he's always tried to make it clear his Marine Reserve service never took him overseas. Blumenthal obtained at least five military deferments from 1965 to 1970. Former Republican state lawmaker says piece was ""fed to the paper by the Linda McMahon campaign""",right,right
Richard Blumenthal Calls NYT Report 'Outrageous Distortion',"Blumenthal says he's always tried to make it clear his Marine Reserve service never took him overseas. Former Republican state lawmaker says piece was ""fed to the paper by the Linda McMahon campaign"" McMahon is the CEO of World Wrestling Entertainment.",right,right
Richard Blumenthal Calls NYT Report 'Outrageous Distortion',"Blumenthal says he's always tried to make it clear his Marine Reserve service never took him overseas. A New York Times report includes video of him at a 2008 event saying he had served ""in Vietnam"" Blumenthal's campaign calls the report an ""outrageous distortion"" on his record.",center,center
Richard Blumenthal Calls NYT Report 'Outrageous Distortion',"Blumenthal says he's always tried to make it clear his Marine Reserve service never took him overseas. A New York Times report includes video of him at a 2008 event saying he had served ""in Vietnam"" Blumenthal's campaign called the report an ""outrageous distortion"" on his record.",center,center
Richard Blumenthal Calls NYT Report 'Outrageous Distortion',"Blumenthal says he's always tried to make it clear his Marine Reserve service never took him overseas. A New York Times report includes video of him at a 2008 event saying he had served ""in Vietnam"" Blumenthal's campaign calls the report ""outrageous distortion"" on his record.",center,center
Steele to Announce Decision on R.N.C. Run,"Michael Steele is expected to disclose his intentions during a conference call with committee members on Monday evening. Mr. Steele has lost the backing of many top supporters, but he has not yet said whether he will try to rebuild his frayed coalition.",center,left
Steele to Announce Decision on R.N.C. Run,Michael Steele is expected to disclose his intentions during a conference call with committee members on Monday evening. At least six top Republicans have already taken steps to run for party chairman and several members have withdrawn their support for Mr. Steele.,center,left
Steele to Announce Decision on R.N.C. Run,Michael Steele is expected to disclose his intentions during a conference call with committee members on Monday evening. At least six top Republicans have already taken steps to run for party chairman.,center,left
Steele to Announce Decision on R.N.C. Run,Michael Steele is expected to disclose his intentions during a conference call with committee members on Monday evening. At least six top Republicans have already taken steps to run for party chairman and several members have withdrawn their support for Mr. Steele.,center,right
Steele to Announce Decision on R.N.C. Run,Michael Steele is expected to disclose his intentions during a conference call with committee members on Monday evening. Mr. Steele’s tenure has been one of the few blemishes this year for the Republican Party.,left,right
Steele to Announce Decision on R.N.C. Run,Michael Steele is expected to disclose his intentions during a conference call with committee members on Monday evening. At least six top Republicans have already taken steps to run for party chairman.,center,right
Steele to Announce Decision on R.N.C. Run,Michael Steele is expected to disclose his intentions during a conference call with committee members on Monday evening. Mr. Steele’s tenure has been one of the few blemishes this year for the Republican Party.,left,center
Steele to Announce Decision on R.N.C. Run,Michael Steele is expected to disclose his intentions during a conference call with committee members on Monday evening. At least six top Republicans have already taken steps to run for party chairman.,center,center
Steele to Announce Decision on R.N.C. Run,Michael Steele is expected to disclose his intentions during a conference call with committee members on Monday evening.,center,center
"Etheridge, Caught on Video, Apologizes ","Rep. Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck. The man tried to ask him whether he supports President Obama’s agenda. The video received widespread attention on Monday after it was posted on the Web site of Andrew Breitbart.",left,left
"Etheridge, Caught on Video, Apologizes ","Rep. Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck. The man tried to ask him whether he supports President Obama’s agenda.",left,left
"Etheridge, Caught on Video, Apologizes ","Rep. Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck. The man tried to ask him whether he supports President Obama’s agenda.",left,left
"Etheridge, Caught on Video, Apologizes ","Rep. Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck. The man tried to ask him whether he supports President Obama’s agenda. Mr. Etheridge: “I deeply and profoundly regret my reaction and I apologize to all involved”",left,right
"Etheridge, Caught on Video, Apologizes ","Rep. Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck. The man tried to ask him whether he supports President Obama’s agenda.",left,right
"Etheridge, Caught on Video, Apologizes ","Rep. Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck. The young man tried to ask him whether he supports President Obama’s agenda.",left,right
"Etheridge, Caught on Video, Apologizes ","Rep. Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck. The man tried to ask him whether he supports President Obama’s agenda. Mr. Etheridge: “I deeply and profoundly regret my reaction and I apologize to all involved”",left,center
"Etheridge, Caught on Video, Apologizes ","Rep. Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck. A video camera rolled as the man tried to ask him whether he supports President Obama’s agenda.",left,center
"Etheridge, Caught on Video, Apologizes ","Rep. Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck. The man tried to ask him whether he supports President Obama’s agenda.",left,center
Bob Etheridge Attacks Student: North Carolina Congressman Gets Rough With Interviewer,Rep. Bob Etheridge (D-N.C.) appeared unreceptive to the question of an anonymous reporter. Etheridge grabbed the self-identified “student” after he asked the congressman if he “fully supported the Obama agenda.”,left,left
Bob Etheridge Attacks Student: North Carolina Congressman Gets Rough With Interviewer,Rep. Bob Etheridge (D-N.C.) appeared unreceptive to the question of an anonymous reporter. Etheridge grabbed the self-identified “student” after he asked the congressman if he “fully supported the Obama agenda”,left,left
Bob Etheridge Attacks Student: North Carolina Congressman Gets Rough With Interviewer,Rep. Bob Etheridge (D-N.C.) appeared unreceptive to the question of an anonymous reporter this weekend. Etheridge grabbed the self-identified “student” after he asked the congressman if he “fully supported the Obama agenda’,center,left
Bob Etheridge Attacks Student: North Carolina Congressman Gets Rough With Interviewer,"Rep. Bob Etheridge (D-N.C.) apologized for his behavior over the weekend in a statement released by his office. The YouTube video is published under an account titled TonyManization, and even more damning is that the faces of the individuals asking the Congressman questions are blurred out.",center,right
Bob Etheridge Attacks Student: North Carolina Congressman Gets Rough With Interviewer,"Rep. Bob Etheridge (D-N.C.) apologized for his behavior over the weekend in a statement released by his office. The North Carolina lawmaker is seen approaching the camera, while the reporter asks, “Hi, Congressman. Do you fully support the Obama agenda?”",center,right
Bob Etheridge Attacks Student: North Carolina Congressman Gets Rough With Interviewer,Rep. Bob Etheridge (D-N.C.) apologized for his behavior over the weekend in a statement released by his office.,center,right
Bob Etheridge Attacks Student: North Carolina Congressman Gets Rough With Interviewer,"Rep. Bob Etheridge (D-N.C.) has apologized for his behavior over the weekend. The North Carolina lawmaker is seen approaching the camera while the reporter asks, “Hi, Congressman. How are you? Do you fully support the Obama agenda?”",center,center
Bob Etheridge Attacks Student: North Carolina Congressman Gets Rough With Interviewer,"Rep. Bob Etheridge (D-N.C.) has apologized for his behavior over the weekend. The North Carolina lawmaker is seen approaching the camera, while the reporter asks, “Hi, Congressman. Do you fully support the Obama agenda?”",center,center
Bob Etheridge Attacks Student: North Carolina Congressman Gets Rough With Interviewer,Rep. Bob Etheridge (D-N.C.) has apologized for his behavior over the weekend. Etheridge grabbed the self-identified “student” after he asked the congressman if he “fully supported the Obama agenda”,center,center
G.O.P. Seizes on Mosque Issue Ahead of Elections,"Senate majority leader Harry Reid, a Democrat facing a difficult re-election fight, said those who plan to erect the Islamic center should look elsewhere. Republicans said Mr. Obama’s defense of the right of the developers to pursue the project showed that he was out of touch with average Americans.",right,left
G.O.P. Seizes on Mosque Issue Ahead of Elections,"Senate majority leader Harry Reid, a Democrat facing a difficult re-election fight, said those who plan to erect the Islamic center should look elsewhere. Republicans say Mr. Obama’s defense of the right of the developers to pursue the project showed that he was out of touch with average Americans.",right,left
G.O.P. Seizes on Mosque Issue Ahead of Elections,"Senate majority leader Harry Reid, a Democrat facing a difficult re-election fight, said those who plan to erect the Islamic center should look elsewhere. That separates Mr. Reid from President Obama’s support of the developers’ right to build the center.",right,left
G.O.P. Seizes on Mosque Issue Ahead of Elections,Senate's top Democrat said he objected to the mosque being built there. Republicans said Obama’s defense of the right of the developers to pursue the project showed that he was out of touch with average Americans. Democrats said it was the president's role to stand up for constitutional rights.,right,right
G.O.P. Seizes on Mosque Issue Ahead of Elections,Senate's top Democrat said he objected to the mosque being built there. Republicans said Obama’s defense of the right of the developers to pursue the project showed that he was out of touch with average Americans.,right,right
G.O.P. Seizes on Mosque Issue Ahead of Elections,Senate's top Democrat said he objected to the mosque being built there. Republicans say Obama’s defense of the right of the developers to pursue the project showed that he was out of touch with average Americans.,right,right
G.O.P. Seizes on Mosque Issue Ahead of Elections,Senate majority leader Harry Reid says those who plan to erect the Islamic center should look elsewhere. Republicans say Mr. Obama’s defense of the right of the developers to pursue the project shows that he is out of touch with average Americans.,right,center
G.O.P. Seizes on Mosque Issue Ahead of Elections,Senate majority leader Harry Reid says those who plan to erect the Islamic center should look elsewhere. Republicans say Mr. Obama’s defense of the right of the developers to pursue the project shows that he was out of touch with average Americans.,right,center
G.O.P. Seizes on Mosque Issue Ahead of Elections,Senate majority leader Harry Reid says those who plan to erect the Islamic center should look elsewhere. That separates Mr. Reid from President Obama’s support of the developers’ right to build the center.,right,center
Calling The Senate GOP's Bluff: Multiple Bills Likely To Come Up Before Tax Cuts,"Senate GOP's threat to filibuster every single piece of legislation will likely be tested. Majority Leader Harry Reid plans to file cloture this week on at least three measures. If it happens tonight, any of the bills could come before the Senate for a vote.",center,left
Calling The Senate GOP's Bluff: Multiple Bills Likely To Come Up Before Tax Cuts,Senate GOP's threat to filibuster every single piece of legislation will likely be tested as soon as Friday. Majority Leader Harry Reid plans to file cloture this week on at least three measures. A senior Democratic staffer said it was likely to happen tonight or tomorrow.,center,left
Calling The Senate GOP's Bluff: Multiple Bills Likely To Come Up Before Tax Cuts,"Senate GOP's threat to filibuster every single piece of legislation will likely be tested as soon as Friday. Majority Leader Harry Reid plans to file cloture this week on at least three measures. If it happens tonight, any of the bills could come before the Senate.",center,left
Calling The Senate GOP's Bluff: Multiple Bills Likely To Come Up Before Tax Cuts,Senate GOP's threat to filibuster every single piece of legislation will likely be tested as soon as Friday. Majority Leader Harry Reid plans to file cloture this week on at least three measures. A senior Democratic staffer said it was likely to happen tonight or tomorrow.,center,right
Calling The Senate GOP's Bluff: Multiple Bills Likely To Come Up Before Tax Cuts,Senate GOP's threat to filibuster every single piece of legislation will likely be tested as soon as Friday. Majority Leader Harry Reid plans to file cloture this week on at least three measures. A senior Democratic staffer told The Huffington Post that it was likely to happen tonight.,left,right
Calling The Senate GOP's Bluff: Multiple Bills Likely To Come Up Before Tax Cuts,Senate GOP's threat to filibuster every piece of legislation will likely be tested as soon as Friday. Majority Leader Harry Reid plans to file cloture this week on at least three measures. A senior Democratic staffer said it was likely to happen tonight or tomorrow.,center,right
Calling The Senate GOP's Bluff: Multiple Bills Likely To Come Up Before Tax Cuts,"Senate Majority Leader Harry Reid plans to file cloture this week on at least three measures. A senior Democratic staffer told The Huffington Post that it was likely to happen tonight or tomorrow. If it happens tonight, any of the bills could come before the Senate for a vote.",left,center
Calling The Senate GOP's Bluff: Multiple Bills Likely To Come Up Before Tax Cuts,"Senate Majority Leader Harry Reid plans to file cloture this week on at least three measures. A senior Democratic staffer said it was likely to happen tonight or tomorrow. If it happens tonight, any of the bills could come before the Senate for a vote.",center,center
Calling The Senate GOP's Bluff: Multiple Bills Likely To Come Up Before Tax Cuts,"Senate Majority Leader Harry Reid plans to file cloture this week on at least three measures. A senior Democratic staffer told The Huffington Post that it was likely to happen tonight or tomorrow. If it happens tonight, any of the bills could come before the Senate.",left,center
Senate Republicans: No Legislation Until After Tax Cut Extension,Democrats were hoping to force a more ambitious agenda into the final weeks of the lame-duck session. Republicans say they will not go forward with “any legislative item’ until the Senate has acted to fund the government and we have prevented the tax increase.,right,left
Senate Republicans: No Legislation Until After Tax Cut Extension,Democrats were hoping to force a more ambitious agenda into the final weeks of the lame-duck session. Republicans say they will not go forward with “any legislative item’ until the Senate has acted to fund the government and we have prevented a tax increase.,right,left
Senate Republicans: No Legislation Until After Tax Cut Extension,Democrats were hoping to force a more ambitious agenda into the final weeks of the lame-duck session. Republicans say they will not go forward with “any legislative item’ until the Senate has acted to fund the government.,right,left
Senate Republicans: No Legislation Until After Tax Cut Extension,"Republicans say they won't go forward with nonbudget-related legislation in lame-duck session. Washington is locked in battle over what to do about the Bush-era tax cuts, which expire at the end of the year. President Obama and Democratic lawmakers want to extend the cuts to all Americans except those with income above $250,000.",right,right
Senate Republicans: No Legislation Until After Tax Cut Extension,"Republicans say they won't go forward with nonbudget-related legislation in lame-duck session. Washington is locked in a battle over what to do about the Bush-era tax cuts, which expire at the end of the year. Democrats were hoping to force a more ambitious agenda into the final weeks.",right,right
Senate Republicans: No Legislation Until After Tax Cut Extension,"Republicans say they won't go forward with nonbudget-related legislation in lame-duck session. Washington is locked in a battle over what to do about the Bush-era tax cuts, which expire at the end of the year.",right,right
Senate Republicans: No Legislation Until After Tax Cut Extension,"Democrats were hoping to force a more ambitious agenda into the final weeks of the lame-duck session. Washington is locked in a battle over what to do about the Bush-era tax cuts. President Obama and Democratic lawmakers want to extend the cuts to all Americans except those with income above $250,000. Republicans want tax cuts extended to Americans at all income levels.",right,center
Senate Republicans: No Legislation Until After Tax Cut Extension,"Democrats were hoping to force a more ambitious agenda into the final weeks of the lame-duck session. Washington is locked in a battle over what to do about the Bush-era tax cuts, which expire at the end of the year. President Obama and Democratic lawmakers want to extend the cuts to all Americans except those with income above $250,000.",right,center
Senate Republicans: No Legislation Until After Tax Cut Extension,"Democrats were hoping to force a more ambitious agenda into the final weeks of the lame-duck session. Washington is locked in a battle over what to do about the Bush-era tax cuts, which expire at the end of the year. President Obama and Democratic lawmakers want to extend the cuts to all Americans. Republicans want tax cuts extended to Americans at all income levels.",right,center
NAACP Condemns Tea Party Racism In Resolution,"NAACP adopts resolution condemning racism within the political movement. Tea party organizers disputed claims of racism and called on the NAACP to withdraw the resolution. Sarah Palin says claims that tea party activists ""judge people by the color of their skin"" are false and appalling.",right,left
NAACP Condemns Tea Party Racism In Resolution,"NAACP adopts resolution condemning racism within the political movement. Tea party organizers disputed claims of racism and called on the NAACP to withdraw the resolution. Sarah Palin says she is ""saddened by the NAACP's claim that patriotic Americans... are somehow 'racists'",left,left
NAACP Condemns Tea Party Racism In Resolution,"NAACP adopts resolution condemning racism within the political movement. Tea party organizers disputed claims of racism and called on the NAACP to withdraw the resolution. Sarah Palin says she is ""saddened by the NAACP's claim that patriotic Americans... are somehow 'racists'""",left,left
NAACP Condemns Tea Party Racism In Resolution,"NAACP adopts resolution condemning racism within the political movement. Tea party organizers disputed claims of racism and called on the NAACP to withdraw the resolution. Sarah Palin says claims that tea party activists ""judge people by the color of their skin"" are false and appalling.",right,right
NAACP Condemns Tea Party Racism In Resolution,"NAACP adopts resolution condemning racism within the political movement. Tea party organizers disputed claims of racism and called on the NAACP to withdraw the resolution. Sarah Palin says she is ""saddened by the NAACP's claim that patriotic Americans... are somehow 'racists'",left,right
NAACP Condemns Tea Party Racism In Resolution,"NAACP adopts resolution condemning racism within the political movement. Tea party organizers disputed claims of racism and called on the NAACP to withdraw the resolution. Sarah Palin says she is ""saddened by the NAACP's claim that patriotic Americans... are somehow 'racists'""",left,right
NAACP Condemns Tea Party Racism In Resolution,"NAACP adopts resolution condemning racism within the political movement. Tea party organizers disputed claims of racism and called on the NAACP to withdraw the resolution. Sarah Palin says claims that tea party activists ""judge people by the color of their skin"" are false and appalling.",right,center
NAACP Condemns Tea Party Racism In Resolution,"NAACP adopts resolution condemning racism within the political movement. Tea party organizers disputed claims of racism and called on the NAACP to withdraw the resolution. Sarah Palin says she is ""saddened by the NAACP's claim that patriotic Americans... are somehow 'racists'",left,center
NAACP Condemns Tea Party Racism In Resolution,"NAACP adopts resolution condemning racism within the political movement. Tea party organizers disputed claims of racism and called on the NAACP to withdraw the resolution. Sarah Palin says claims that tea party activists ""judge people by the color of their skin"" are false.",right,center
NAACP Resolution Calls on Tea Party to Repudiate 'Racist Elements' in Movement,"NAACP adopts resolution condemning ""racist elements"" in the Tea Party movement. Resolution initially said NAACP would ""repudiate the racism of the Tea Parties"" But wording was amended to downplay criticism of all Tea Partiers while asking them to repudiate bigots in their own ranks.",right,left
NAACP Resolution Calls on Tea Party to Repudiate 'Racist Elements' in Movement,"NAACP adopts resolution condemning ""racist elements"" in the Tea Party movement. Resolution initially said NAACP would ""repudiate the racism of the Tea Parties"" But wording was amended to downplay criticism of all Tea Partiers while asking them to repudiate bigots in their ranks.",right,left
NAACP Resolution Calls on Tea Party to Repudiate 'Racist Elements' in Movement,"NAACP adopts resolution condemning ""racist elements"" in the Tea Party movement. Resolution initially said NAACP would ""repudiate the racism of the Tea Parties"" But wording was amended to downplay criticism of all Tea Partiers.",right,left
NAACP Resolution Calls on Tea Party to Repudiate 'Racist Elements' in Movement,"NAACP adopts resolution condemning ""racist elements"" in the Tea Party movement. Resolution calls on movement's leaders to repudiate bigotry in their ranks. St. Louis Tea Party demands NAACP withdraw its ""bigoted, false and inflammatory"" resolution. Dallas Tea Party founder Phillip Dennis says the movement welcomes minority members.",right,right
NAACP Resolution Calls on Tea Party to Repudiate 'Racist Elements' in Movement,"NAACP adopts resolution condemning ""racist elements"" in the Tea Party movement. Resolution calls on movement's leaders to repudiate bigotry in their ranks. St. Louis Tea Party demands NAACP withdraw its ""bigoted, false and inflammatory"" resolution. Dallas Tea Party founder Phillip Dennis calls NAACP ""irrelevant""",left,right
NAACP Resolution Calls on Tea Party to Repudiate 'Racist Elements' in Movement,"NAACP adopts resolution condemning ""racist elements"" in the Tea Party movement. Resolution calls on movement's leaders to repudiate bigotry in their ranks. St. Louis Tea Party demands NAACP withdraw its ""bigoted, false and inflammatory"" resolution.",left,right
NAACP Resolution Calls on Tea Party to Repudiate 'Racist Elements' in Movement,"NAACP adopts resolution condemning ""racist elements"" in the Tea Party movement. Resolution initially said NAACP would ""repudiate the racism of the Tea Parties"" St. Louis Tea Party drafted its own resolution condemning the civil rights group for reducing itself to a ""partisan attack dog organization""",right,center
NAACP Resolution Calls on Tea Party to Repudiate 'Racist Elements' in Movement,"NAACP adopts resolution condemning ""racist elements"" in the Tea Party movement. Resolution initially said NAACP would ""repudiate the racism of the Tea Parties"" St. Louis Tea Party drafts its own resolution condemning the civil rights group for reducing itself to a ""partisan attack dog organization""",left,center
